clip_index,ID,Day,Group,time_point,clip_filename,source_video,start_frame,stop_frame,n_frames,start_time_s,stop_time_s,duration_s,fps,source_csv,x_split
8,SC34,2,Ctrl,t2,SC34_training_day6_clip008_t2_f2555-2595.mp4,SC34_training_day6.avi,2555,2595,41,85.1666,86.4999,1.3333,30.0,SC34_training_day6_clips.csv,2
9,SC34,2,Ctrl,t1,SC34_training_day6_clip009_t1_f3445-3475.mp4,SC34_training_day6.avi,3445,3475,31,114.8332,115.8332,1.0,30.0,SC34_training_day6_clips.csv,2
10,SC34,2,Ctrl,t2,SC34_training_day6_clip010_t2_f3476-3536.mp4,SC34_training_day6.avi,3476,3536,61,115.8666,117.8665,2.0,30.0,SC34_training_day6_clips.csv,2
1,SC34,3,Ctrl,t1,SC34_training_day7_clip001_t1_f318-368.mp4,SC34_training_day7.avi,318,368,51,10.6,12.2667,1.6667,30.0,SC34_training_day7_clips.csv,3
2,SC34,3,Ctrl,t2,SC34_training_day7_clip002_t2_f369-429.mp4,SC34_training_day7.avi,369,429,61,12.3,14.3,2.0,30.0,SC34_training_day7_clips.csv,3
3,SC34,3,Ctrl,t1,SC34_training_day7_clip003_t1_f1183-1223.mp4,SC34_training_day7.avi,1183,1223,41,39.4333,40.7666,1.3333,30.0,SC34_training_day7_clips.csv,3
4,SC34,3,Ctrl,t2,SC34_training_day7_clip004_t2_f1224-1284.mp4,SC34_training_day7.avi,1224,1284,61,40.8,42.8,2.0,30.0,SC34_training_day7_clips.csv,3
5,SC34,3,Ctrl,t1,SC34_training_day7_clip005_t1_f2063-2093.mp4,SC34_training_day7.avi,2063,2093,31,68.7666,69.7666,1.0,30.0,SC34_training_day7_clips.csv,3
6,SC34,3,Ctrl,t2,SC34_training_day7_clip006_t2_f2094-2144.mp4,SC34_training_day7.avi,2094,2144,51,69.7999,71.4666,1.6667,30.0,SC34_training_day7_clips.csv,3
7,SC34,3,Ctrl,t1,SC34_training_day7_clip007_t1_f2870-2900.mp4,SC34_training_day7.avi,2870,2900,31,95.6666,96.6666,1.0,30.0,SC34_training_day7_clips.csv,3
8,SC34,3,Ctrl,t2,SC34_training_day7_clip008_t2_f2901-2951.mp4,SC34_training_day7.avi,2901,2951,51,96.6999,98.3666,1.6667,30.0,SC34_training_day7_clips.csv,3
9,SC34,3,Ctrl,t1,SC34_training_day7_clip009_t1_f3760-3783.mp4,SC34_training_day7.avi,3760,3783,24,125.3332,126.0999,0.7667,30.0,SC34_training_day7_clips.csv,3
10,SC34,3,Ctrl,t2,SC34_training_day7_clip010_t2_f3784-3824.mp4,SC34_training_day7.avi,3784,3824,41,126.1332,127.4665,1.3333,30.0,SC34_training_day7_clips.csv,3
1,SC34,4,Ctrl,t1,SC34_training_day8_clip001_t1_f62-92.mp4,SC34_training_day8.avi,62,92,31,2.0667,3.0667,1.0,30.0,SC34_training_day8_clips.csv,4
2,SC34,4,Ctrl,t2,SC34_training_day8_clip002_t2_f93-153.mp4,SC34_training_day8.avi,93,153,61,3.1,5.1,2.0,30.0,SC34_training_day8_clips.csv,4
3,SC34,4,Ctrl,t1,SC34_training_day8_clip003_t1_f956-983.mp4,SC34_training_day8.avi,956,983,28,31.8666,32.7666,0.9,30.0,SC34_training_day8_clips.csv,4
4,SC34,4,Ctrl,t2,SC34_training_day8_clip004_t2_f984-1064.mp4,SC34_training_day8.avi,984,1064,81,32.8,35.4666,2.6667,30.0,SC34_training_day8_clips.csv,4
5,SC34,4,Ctrl,t1,SC34_training_day8_clip005_t1_f2192-2222.mp4,SC34_training_day8.avi,2192,2222,31,73.0666,74.0666,1.0,30.0,SC34_training_day8_clips.csv,4
6,SC34,4,Ctrl,t2,SC34_training_day8_clip006_t2_f2223-2291.mp4,SC34_training_day8.avi,2223,2291,69,74.0999,76.3666,2.2667,30.0,SC34_training_day8_clips.csv,4
7,SC34,4,Ctrl,t1,SC34_training_day8_clip007_t1_f2798-2828.mp4,SC34_training_day8.avi,2798,2828,31,93.2666,94.2666,1.0,30.0,SC34_training_day8_clips.csv,4
8,SC34,4,Ctrl,t2,SC34_training_day8_clip008_t2_f2829-2899.mp4,SC34_training_day8.avi,2829,2899,71,94.2999,96.6332,2.3333,30.0,SC34_training_day8_clips.csv,4
9,SC34,4,Ctrl,t1,SC34_training_day8_clip009_t1_f4038-4083.mp4,SC34_training_day8.avi,4038,4083,46,134.5999,136.0999,1.5,30.0,SC34_training_day8_clips.csv,4
10,SC34,4,Ctrl,t2,SC34_training_day8_clip010_t2_f4084-4144.mp4,SC34_training_day8.avi,4084,4144,61,136.1332,138.1332,2.0,30.0,SC34_training_day8_clips.csv,4
1,SC34,5,Ctrl,t1,SC34_training_day9_clip001_t1_f52-83.mp4,SC34_training_day9.avi,52,83,32,1.7333,2.7667,1.0333,30.0,SC34_training_day9_clips.csv,5
2,SC34,5,Ctrl,t1,SC34_training_day9_clip002_t1_f84-164.mp4,SC34_training_day9.avi,84,164,81,2.8,5.4667,2.6667,30.0,SC34_training_day9_clips.csv,5
3,SC34,5,Ctrl,t1,SC34_training_day9_clip003_t1_f906-929.mp4,SC34_training_day9.avi,906,929,24,30.2,30.9666,0.7667,30.0,SC34_training_day9_clips.csv,5
4,SC34,5,Ctrl,t2,SC34_training_day9_clip004_t2_f930-970.mp4,SC34_training_day9.avi,930,970,41,31.0,32.3333,1.3333,30.0,SC34_training_day9_clips.csv,5
5,SC34,5,Ctrl,t1,SC34_training_day9_clip005_t1_f1465-1498.mp4,SC34_training_day9.avi,1465,1498,34,48.8333,49.9333,1.1,30.0,SC34_training_day9_clips.csv,5
6,SC34,5,Ctrl,t2,SC34_training_day9_clip006_t2_f1499-1569.mp4,SC34_training_day9.avi,1499,1569,71,49.9666,52.2999,2.3333,30.0,SC34_training_day9_clips.csv,5
7,SC34,5,Ctrl,t1,SC34_training_day9_clip007_t1_f2400-2430.mp4,SC34_training_day9.avi,2400,2430,31,79.9999,80.9999,1.0,30.0,SC34_training_day9_clips.csv,5
8,SC34,5,Ctrl,t2,SC34_training_day9_clip008_t2_f2431-2511.mp4,SC34_training_day9.avi,2431,2511,81,81.0333,83.6999,2.6667,30.0,SC34_training_day9_clips.csv,5
9,SC34,5,Ctrl,t1,SC34_training_day9_clip009_t1_f3038-3068.mp4,SC34_training_day9.avi,3038,3068,31,101.2666,102.2666,1.0,30.0,SC34_training_day9_clips.csv,5
10,SC34,5,Ctrl,t2,SC34_training_day9_clip010_t2_f3069-3129.mp4,SC34_training_day9.avi,3069,3129,61,102.2999,104.2999,2.0,30.0,SC34_training_day9_clips.csv,5
1,SC36,6,Ctrl,t1,SC36_training_day10_clip001_t1_f59-79.mp4,SC36_training_day10.avi,59,79,21,1.9667,2.6333,0.6667,30.0,SC36_training_day10_clips.csv,6
2,SC36,6,Ctrl,t2,SC36_training_day10_clip002_t2_f80-130.mp4,SC36_training_day10.avi,80,130,51,2.6667,4.3333,1.6667,30.0,SC36_training_day10_clips.csv,6
3,SC36,6,Ctrl,t1,SC36_training_day10_clip003_t1_f1571-1596.mp4,SC36_training_day10.avi,1571,1596,26,52.3666,53.1999,0.8333,30.0,SC36_training_day10_clips.csv,6
4,SC36,6,Ctrl,t2,SC36_training_day10_clip004_t2_f1597-1647.mp4,SC36_training_day10.avi,1597,1647,51,53.2333,54.8999,1.6667,30.0,SC36_training_day10_clips.csv,6
5,SC36,6,Ctrl,t1,SC36_training_day10_clip005_t1_f4151-4171.mp4,SC36_training_day10.avi,4151,4171,21,138.3665,139.0332,0.6667,30.0,SC36_training_day10_clips.csv,6
6,SC36,6,Ctrl,t2,SC36_training_day10_clip006_t2_f4172-4212.mp4,SC36_training_day10.avi,4172,4212,41,139.0665,140.3999,1.3333,30.0,SC36_training_day10_clips.csv,6
7,SC36,6,Ctrl,t1,SC36_training_day10_clip007_t1_f5080-5105.mp4,SC36_training_day10.avi,5080,5105,26,169.3332,170.1665,0.8333,30.0,SC36_training_day10_clips.csv,6
8,SC36,6,Ctrl,t2,SC36_training_day10_clip008_t2_f5106-5156.mp4,SC36_training_day10.avi,5106,5156,51,170.1998,171.8665,1.6667,30.0,SC36_training_day10_clips.csv,6
9,SC36,6,Ctrl,t1,SC36_training_day10_clip009_t1_f6081-6104.mp4,SC36_training_day10.avi,6081,6104,24,202.6998,203.4665,0.7667,30.0,SC36_training_day10_clips.csv,6
10,SC36,6,Ctrl,t2,SC36_training_day10_clip010_t2_f6105-6145.mp4,SC36_training_day10.avi,6105,6145,41,203.4998,204.8331,1.3333,30.0,SC36_training_day10_clips.csv,6
1,SC36,1,Ctrl,t1,SC36_training_day5_clip001_t1_f80-163.mp4,SC36_training_day5.avi,80,163,84,2.6667,5.4333,2.7667,30.0,SC36_training_day5_clips.csv,1
2,SC36,1,Ctrl,t2,SC36_training_day5_clip002_t2_f164-256.mp4,SC36_training_day5.avi,164,256,93,5.4667,8.5333,3.0667,30.0,SC36_training_day5_clips.csv,1
3,SC36,1,Ctrl,t1,SC36_training_day5_clip003_t1_f3293-3333.mp4,SC36_training_day5.avi,3293,3333,41,109.7666,111.0999,1.3333,30.0,SC36_training_day5_clips.csv,1
4,SC36,1,Ctrl,t2,SC36_training_day5_clip004_t2_f3334-3402.mp4,SC36_training_day5.avi,3334,3402,69,111.1332,113.3999,2.2667,30.0,SC36_training_day5_clips.csv,1
5,SC36,1,Ctrl,t1,SC36_training_day5_clip005_t1_f5533-5563.mp4,SC36_training_day5.avi,5533,5563,31,184.4331,185.4331,1.0,30.0,SC36_training_day5_clips.csv,1
6,SC36,1,Ctrl,t2,SC36_training_day5_clip006_t2_f5564-5604.mp4,SC36_training_day5.avi,5564,5604,41,185.4665,186.7998,1.3333,30.0,SC36_training_day5_clips.csv,1
7,SC36,1,Ctrl,t1,SC36_training_day5_clip007_t1_f8327-8377.mp4,SC36_training_day5.avi,8327,8377,51,277.5664,279.2331,1.6667,30.0,SC36_training_day5_clips.csv,1
8,SC36,1,Ctrl,t2,SC36_training_day5_clip008_t2_f8378-8416.mp4,SC36_training_day5.avi,8378,8416,39,279.2664,280.5331,1.2667,30.0,SC36_training_day5_clips.csv,1
9,SC36,1,Ctrl,t1,SC36_training_day5_clip009_t1_f11782-11822.mp4,SC36_training_day5.avi,11782,11822,41,392.7329,394.0663,1.3333,30.0,SC36_training_day5_clips.csv,1
10,SC36,1,Ctrl,t2,SC36_training_day5_clip010_t2_f11823-11853.mp4,SC36_training_day5.avi,11823,11853,31,394.0996,395.0996,1.0,30.0,SC36_training_day5_clips.csv,1
1,SC36,2,Ctrl,t1,SC36_training_day6_clip001_t1_f76-136.mp4,SC36_training_day6.avi,76,136,61,2.5333,4.5333,2.0,30.0,SC36_training_day6_clips.csv,2
2,SC36,2,Ctrl,t2,SC36_training_day6_clip002_t2_f137-217.mp4,SC36_training_day6.avi,137,217,81,4.5667,7.2333,2.6667,30.0,SC36_training_day6_clips.csv,2
3,SC36,2,Ctrl,t1,SC36_training_day6_clip003_t1_f6961-6993.mp4,SC36_training_day6.avi,6961,6993,33,232.0331,233.0998,1.0667,30.0,SC36_training_day6_clips.csv,2
4,SC36,2,Ctrl,t2,SC36_training_day6_clip004_t2_f6994-7034.mp4,SC36_training_day6.avi,6994,7034,41,233.1331,234.4664,1.3333,30.0,SC36_training_day6_clips.csv,2
5,SC36,2,Ctrl,t1,SC36_training_day6_clip005_t1_f10599-10629.mp4,SC36_training_day6.avi,10599,10629,31,353.2996,354.2996,1.0,30.0,SC36_training_day6_clips.csv,2
6,SC36,2,Ctrl,t2,SC36_training_day6_clip006_t2_f10630-10720.mp4,SC36_training_day6.avi,10630,10720,91,354.333,357.333,3.0,30.0,SC36_training_day6_clips.csv,2
1,SC36,3,Ctrl,t1,SC36_training_day7_clip001_t1_f129-189.mp4,SC36_training_day7.avi,129,189,61,4.3,6.3,2.0,30.0,SC36_training_day7_clips.csv,3
2,SC36,3,Ctrl,t2,SC36_training_day7_clip002_t2_f190-280.mp4,SC36_training_day7.avi,190,280,91,6.3333,9.3333,3.0,30.0,SC36_training_day7_clips.csv,3
3,SC36,3,Ctrl,t1,SC36_training_day7_clip003_t1_f1756-1786.mp4,SC36_training_day7.avi,1756,1786,31,58.5333,59.5333,1.0,30.0,SC36_training_day7_clips.csv,3
4,SC36,3,Ctrl,t2,SC36_training_day7_clip004_t2_f1787-1837.mp4,SC36_training_day7.avi,1787,1837,51,59.5666,61.2333,1.6667,30.0,SC36_training_day7_clips.csv,3
5,SC36,3,Ctrl,t1,SC36_training_day7_clip005_t1_f4261-4285.mp4,SC36_training_day7.avi,4261,4285,25,142.0332,142.8332,0.8,30.0,SC36_training_day7_clips.csv,3
6,SC36,3,Ctrl,t2,SC36_training_day7_clip006_t2_f4286-4326.mp4,SC36_training_day7.avi,4286,4326,41,142.8665,144.1999,1.3333,30.0,SC36_training_day7_clips.csv,3
7,SC36,3,Ctrl,t1,SC36_training_day7_clip007_t1_f5867-5892.mp4,SC36_training_day7.avi,5867,5892,26,195.5665,196.3998,0.8333,30.0,SC36_training_day7_clips.csv,3
8,SC36,3,Ctrl,t2,SC36_training_day7_clip008_t2_f5893-5941.mp4,SC36_training_day7.avi,5893,5941,49,196.4331,198.0331,1.6,30.0,SC36_training_day7_clips.csv,3
9,SC36,3,Ctrl,t1,SC36_training_day7_clip009_t1_f7739-7771.mp4,SC36_training_day7.avi,7739,7771,33,257.9664,259.0331,1.0667,30.0,SC36_training_day7_clips.csv,3
10,SC36,3,Ctrl,t2,SC36_training_day7_clip010_t2_f7772-7802.mp4,SC36_training_day7.avi,7772,7802,31,259.0664,260.0664,1.0,30.0,SC36_training_day7_clips.csv,3
1,SC36,4,Ctrl,t1,SC36_training_day8_clip001_t1_f90-120.mp4,SC36_training_day8.avi,90,120,31,3.0,4.0,1.0,30.0,SC36_training_day8_clips.csv,4
2,SC36,4,Ctrl,t2,SC36_training_day8_clip002_t2_f115-178.mp4,SC36_training_day8.avi,115,178,64,3.8333,5.9333,2.1,30.0,SC36_training_day8_clips.csv,4
3,SC36,4,Ctrl,t1,SC36_training_day8_clip003_t1_f1338-1371.mp4,SC36_training_day8.avi,1338,1371,34,44.6,45.7,1.1,30.0,SC36_training_day8_clips.csv,4
4,SC36,4,Ctrl,t2,SC36_training_day8_clip004_t2_f1372-1462.mp4,SC36_training_day8.avi,1372,1462,91,45.7333,48.7333,3.0,30.0,SC36_training_day8_clips.csv,4
5,SC36,4,Ctrl,t1,SC36_training_day8_clip005_t1_f2608-2643.mp4,SC36_training_day8.avi,2608,2643,36,86.9332,88.0999,1.1667,30.0,SC36_training_day8_clips.csv,4
6,SC36,4,Ctrl,t2,SC36_training_day8_clip006_t2_f2644-2734.mp4,SC36_training_day8.avi,2644,2734,91,88.1332,91.1332,3.0,30.0,SC36_training_day8_clips.csv,4
7,SC36,4,Ctrl,t1,SC36_training_day8_clip007_t1_f3142-3214.mp4,SC36_training_day8.avi,3142,3214,73,104.7332,107.1332,2.4,30.0,SC36_training_day8_clips.csv,4
8,SC36,4,Ctrl,t2,SC36_training_day8_clip008_t2_f3215-3285.mp4,SC36_training_day8.avi,3215,3285,71,107.1666,109.4999,2.3333,30.0,SC36_training_day8_clips.csv,4
9,SC36,4,Ctrl,t1,SC36_training_day8_clip009_t1_f4750-4788.mp4,SC36_training_day8.avi,4750,4788,39,158.3332,159.5998,1.2667,30.0,SC36_training_day8_clips.csv,4
10,SC36,4,Ctrl,t2,SC36_training_day8_clip010_t2_f4789-4862.mp4,SC36_training_day8.avi,4789,4862,74,159.6332,162.0665,2.4333,30.0,SC36_training_day8_clips.csv,4
1,SC36,5,Ctrl,t1,SC36_training_day9_clip001_t1_f55-80.mp4,SC36_training_day9.avi,55,80,26,1.8333,2.6667,0.8333,30.0,SC36_training_day9_clips.csv,5
2,SC36,5,Ctrl,t2,SC36_training_day9_clip002_t2_f81-131.mp4,SC36_training_day9.avi,81,131,51,2.7,4.3667,1.6667,30.0,SC36_training_day9_clips.csv,5
3,SC36,5,Ctrl,t1,SC36_training_day9_clip003_t1_f1525-1547.mp4,SC36_training_day9.avi,1525,1547,23,50.8333,51.5666,0.7333,30.0,SC36_training_day9_clips.csv,5
4,SC36,5,Ctrl,t2,SC36_training_day9_clip004_t2_f1548-1598.mp4,SC36_training_day9.avi,1548,1598,51,51.5999,53.2666,1.6667,30.0,SC36_training_day9_clips.csv,5
5,SC36,5,Ctrl,t1,SC36_training_day9_clip005_t1_f3278-3302.mp4,SC36_training_day9.avi,3278,3302,25,109.2666,110.0666,0.8,30.0,SC36_training_day9_clips.csv,5
6,SC36,5,Ctrl,t2,SC36_training_day9_clip006_t2_f3303-3353.mp4,SC36_training_day9.avi,3303,3353,51,110.0999,111.7666,1.6667,30.0,SC36_training_day9_clips.csv,5
7,SC36,5,Ctrl,t1,SC36_training_day9_clip007_t1_f4623-4644.mp4,SC36_training_day9.avi,4623,4644,22,154.0998,154.7998,0.7,30.0,SC36_training_day9_clips.csv,5
8,SC36,5,Ctrl,t2,SC36_training_day9_clip008_t2_f4645-4695.mp4,SC36_training_day9.avi,4645,4695,51,154.8332,156.4998,1.6667,30.0,SC36_training_day9_clips.csv,5
9,SC36,5,Ctrl,t1,SC36_training_day9_clip009_t1_f6609-6631.mp4,SC36_training_day9.avi,6609,6631,23,220.2998,221.0331,0.7333,30.0,SC36_training_day9_clips.csv,5
10,SC36,5,Ctrl,t2,SC36_training_day9_clip010_t2_f6632-6692.mp4,SC36_training_day9.avi,6632,6692,61,221.0664,223.0664,2.0,30.0,SC36_training_day9_clips.csv,5
