clip_index,ID,Day,Group,time_point,clip_filename,source_video,start_frame,stop_frame,n_frames,start_time_s,stop_time_s,duration_s,fps,source_csv,x_split
3,SC15,1,Ctrl,t2,SC15_training_day5_fixed_clip003_t2_f1485-1585.mp4,SC15_training_day5_fixed.avi,1485,1585,101.0,49.5,52.8333,3.3333,30.0,SC15_training_day5_fixed_clips.csv,1
4,SC15,1,Ctrl,t1,SC15_training_day5_fixed_clip004_t1_f3244-3307.mp4,SC15_training_day5_fixed.avi,3244,3307,64.0,108.1332,110.2332,2.1,30.0,SC15_training_day5_fixed_clips.csv,1
5,SC15,1,Ctrl,t2,SC15_training_day5_fixed_clip005_t2_f3308-3388.mp4,SC15_training_day5_fixed.avi,3308,3388,81.0,110.2666,112.9332,2.6667,30.0,SC15_training_day5_fixed_clips.csv,1
6,SC15,1,Ctrl,t1,SC15_training_day5_fixed_clip006_t1_f4669-4716.mp4,SC15_training_day5_fixed.avi,4669,4716,48.0,155.6332,157.1998,1.5667,30.0,SC15_training_day5_fixed_clips.csv,1
7,SC15,1,Ctrl,t2,SC15_training_day5_fixed_clip007_t2_f4717-4837.mp4,SC15_training_day5_fixed.avi,4717,4837,121.0,157.2332,161.2332,4.0,30.0,SC15_training_day5_fixed_clips.csv,1
8,SC15,1,Ctrl,t1,SC15_training_day5_fixed_clip008_t1_f5878-5928.mp4,SC15_training_day5_fixed.avi,5878,5928,51.0,195.9331,197.5998,1.6667,30.0,SC15_training_day5_fixed_clips.csv,1
9,SC15,1,Ctrl,t2,SC15_training_day5_fixed_clip009_t2_f5929-5999.mp4,SC15_training_day5_fixed.avi,5929,5999,71.0,197.6331,199.9665,2.3333,30.0,SC15_training_day5_fixed_clips.csv,1
1,SC15,2,Ctrl,t1,SC15_training_day6_fixed_clip001_t1_f120-177.mp4,SC15_training_day6_fixed.avi,120,177,58.0,4.0,5.9,1.9,30.0,SC15_training_day6_fixed_clips.csv,2
2,SC15,2,Ctrl,t2,SC15_training_day6_fixed_clip002_t2_f178-288.mp4,SC15_training_day6_fixed.avi,178,288,111.0,5.9333,9.6,3.6667,30.0,SC15_training_day6_fixed_clips.csv,2
3,SC15,2,Ctrl,t1,SC15_training_day6_fixed_clip003_t1_f1071-1151.mp4,SC15_training_day6_fixed.avi,1071,1151,81.0,35.7,38.3666,2.6667,30.0,SC15_training_day6_fixed_clips.csv,2
4,SC15,2,Ctrl,t2,SC15_training_day6_fixed_clip004_t2_f1152-1202.mp4,SC15_training_day6_fixed.avi,1152,1202,51.0,38.4,40.0666,1.6667,30.0,SC15_training_day6_fixed_clips.csv,2
5,SC15,2,Ctrl,t1,SC15_training_day6_fixed_clip005_t1_f1961-1991.mp4,SC15_training_day6_fixed.avi,1961,1991,31.0,65.3666,66.3666,1.0,30.0,SC15_training_day6_fixed_clips.csv,2
6,SC15,2,Ctrl,t2,SC15_training_day6_fixed_clip006_t2_f1992-2042.mp4,SC15_training_day6_fixed.avi,1992,2042,51.0,66.3999,68.0666,1.6667,30.0,SC15_training_day6_fixed_clips.csv,2
7,SC15,2,Ctrl,t1,SC15_training_day6_fixed_clip007_t1_f2767-2807.mp4,SC15_training_day6_fixed.avi,2767,2807,41.0,92.2332,93.5666,1.3333,30.0,SC15_training_day6_fixed_clips.csv,2
8,SC15,2,Ctrl,t2,SC15_training_day6_fixed_clip008_t2_f2808-2858.mp4,SC15_training_day6_fixed.avi,2808,2858,51.0,93.5999,95.2666,1.6667,30.0,SC15_training_day6_fixed_clips.csv,2
9,SC15,2,Ctrl,t1,SC15_training_day6_fixed_clip009_t1_f3275-3315.mp4,SC15_training_day6_fixed.avi,3275,3315,41.0,109.1666,110.4999,1.3333,30.0,SC15_training_day6_fixed_clips.csv,2
10,SC15,2,Ctrl,t2,SC15_training_day6_fixed_clip010_t2_f3316-3376.mp4,SC15_training_day6_fixed.avi,3316,3376,61.0,110.5332,112.5332,2.0,30.0,SC15_training_day6_fixed_clips.csv,2
1,SC15,3,Ctrl,t1,SC15_training_day7_fixed_clip001_t1_f362-395.mp4,SC15_training_day7_fixed.avi,362,395,34.0,12.0667,13.1667,1.1,30.0,SC15_training_day7_fixed_clips.csv,3
2,SC15,3,Ctrl,t2,SC15_training_day7_fixed_clip002_t2_f396-496.mp4,SC15_training_day7_fixed.avi,396,496,101.0,13.2,16.5333,3.3333,30.0,SC15_training_day7_fixed_clips.csv,3
3,SC15,3,Ctrl,t1,SC15_training_day7_fixed_clip003_t1_f1590-1620.mp4,SC15_training_day7_fixed.avi,1590,1620,31.0,52.9999,53.9999,1.0,30.0,SC15_training_day7_fixed_clips.csv,3
4,SC15,3,Ctrl,t2,SC15_training_day7_fixed_clip004_t2_f1621-1871.mp4,SC15_training_day7_fixed.avi,1621,1871,251.0,54.0333,62.3666,8.3333,30.0,SC15_training_day7_fixed_clips.csv,3
5,SC15,3,Ctrl,t1,SC15_training_day7_fixed_clip005_t1_f4190-4230.mp4,SC15_training_day7_fixed.avi,4190,4230,41.0,139.6665,140.9999,1.3333,30.0,SC15_training_day7_fixed_clips.csv,3
6,SC15,3,Ctrl,t2,SC15_training_day7_fixed_clip006_t2_f4231-4351.mp4,SC15_training_day7_fixed.avi,4231,4351,121.0,141.0332,145.0332,4.0,30.0,SC15_training_day7_fixed_clips.csv,3
7,SC15,3,Ctrl,t1,SC15_training_day7_fixed_clip007_t1_f4938-4960.mp4,SC15_training_day7_fixed.avi,4938,4960,23.0,164.5998,165.3332,0.7333,30.0,SC15_training_day7_fixed_clips.csv,3
8,SC15,3,Ctrl,t2,SC15_training_day7_fixed_clip008_t2_f4961-5091.mp4,SC15_training_day7_fixed.avi,4961,5091,131.0,165.3665,169.6998,4.3333,30.0,SC15_training_day7_fixed_clips.csv,3
9,SC15,3,Ctrl,t1,SC15_training_day7_fixed_clip009_t1_f3139-3169.mp4,SC15_training_day7_fixed.avi,3139,3169,31.0,104.6332,105.6332,1.0,30.0,SC15_training_day7_fixed_clips.csv,3
10,SC15,3,Ctrl,t2,SC15_training_day7_fixed_clip010_t2_f3170-3260.mp4,SC15_training_day7_fixed.avi,3170,3260,91.0,105.6666,108.6666,3.0,30.0,SC15_training_day7_fixed_clips.csv,3
1,SC15,4,Ctrl,t1,SC15_training_day8_fixed_clip001_t1_f50-85.mp4,SC15_training_day8_fixed.avi,50,85,36.0,1.6667,2.8333,1.1667,30.0,SC15_training_day8_fixed_clips.csv,4
2,SC15,4,Ctrl,t2,SC15_training_day8_fixed_clip002_t2_f86-266.mp4,SC15_training_day8_fixed.avi,86,266,181.0,2.8667,8.8667,6.0,30.0,SC15_training_day8_fixed_clips.csv,4
3,SC15,4,Ctrl,t1,SC15_training_day8_fixed_clip003_t1_f872-900.mp4,SC15_training_day8_fixed.avi,872,900,29.0,29.0666,30.0,0.9333,30.0,SC15_training_day8_fixed_clips.csv,4
4,SC15,4,Ctrl,t2,SC15_training_day8_fixed_clip004_t2_f901-1111.mp4,SC15_training_day8_fixed.avi,901,1111,211.0,30.0333,37.0333,7.0,30.0,SC15_training_day8_fixed_clips.csv,4
5,SC15,4,Ctrl,t1,SC15_training_day8_fixed_clip005_t1_f1707-1737.mp4,SC15_training_day8_fixed.avi,1707,1737,31.0,56.8999,57.8999,1.0,30.0,SC15_training_day8_fixed_clips.csv,4
6,SC15,4,Ctrl,t2,SC15_training_day8_fixed_clip006_t2_f1738-1958.mp4,SC15_training_day8_fixed.avi,1738,1958,221.0,57.9333,65.2666,7.3333,30.0,SC15_training_day8_fixed_clips.csv,4
7,SC15,4,Ctrl,t1,SC15_training_day8_fixed_clip007_t1_f2866-2904.mp4,SC15_training_day8_fixed.avi,2866,2904,39.0,95.5332,96.7999,1.2667,30.0,SC15_training_day8_fixed_clips.csv,4
8,SC15,4,Ctrl,t2,SC15_training_day8_fixed_clip008_t2_f2905-3165.mp4,SC15_training_day8_fixed.avi,2905,3165,261.0,96.8332,105.4999,8.6667,30.0,SC15_training_day8_fixed_clips.csv,4
9,SC15,4,Ctrl,t1,SC15_training_day8_fixed_clip009_t1_f3732-3762.mp4,SC15_training_day8_fixed.avi,3732,3762,31.0,124.3999,125.3999,1.0,30.0,SC15_training_day8_fixed_clips.csv,4
10,SC15,4,Ctrl,t2,SC15_training_day8_fixed_clip010_t2_f3763-3923.mp4,SC15_training_day8_fixed.avi,3763,3923,161.0,125.4332,130.7665,5.3333,30.0,SC15_training_day8_fixed_clips.csv,4
1,SC15,5,Ctrl,t1,SC15_training_day9_clip001_t1_f87-119.mp4,SC15_training_day9.avi,87,119,33.0,2.9,3.9667,1.0667,30.0,SC15_training_day9_clips.csv,5
2,SC15,5,Ctrl,t2,SC15_training_day9_clip002_t2_f120-384.mp4,SC15_training_day9.avi,120,384,265.0,4.0,12.8,8.8,30.0,SC15_training_day9_clips.csv,5
3,SC15,5,Ctrl,t1,SC15_training_day9_clip003_t1_f1776-1799.mp4,SC15_training_day9.avi,1776,1799,24.0,59.1999,59.9666,0.7667,30.0,SC15_training_day9_clips.csv,5
4,SC15,5,Ctrl,t2,SC15_training_day9_clip004_t2_f1800-1977.mp4,SC15_training_day9.avi,1800,1977,178.0,59.9999,65.8999,5.9,30.0,SC15_training_day9_clips.csv,5
5,SC15,5,Ctrl,t1,SC15_training_day9_clip005_t1_f3660-3685.mp4,SC15_training_day9.avi,3660,3685,26.0,121.9999,122.8332,0.8333,30.0,SC15_training_day9_clips.csv,5
6,SC15,5,Ctrl,t2,SC15_training_day9_clip006_t2_f3686-3806.mp4,SC15_training_day9.avi,3686,3806,121.0,122.8665,126.8665,4.0,30.0,SC15_training_day9_clips.csv,5
7,SC15,5,Ctrl,t2,SC15_training_day9_clip007_t2_f4499-4526.mp4,SC15_training_day9.avi,4499,4526,28.0,149.9665,150.8665,0.9,30.0,SC15_training_day9_clips.csv,5
8,SC15,5,Ctrl,t2,SC15_training_day9_clip008_t2_f4527-4617.mp4,SC15_training_day9.avi,4527,4617,91.0,150.8998,153.8998,3.0,30.0,SC15_training_day9_clips.csv,5
9,SC15,5,Ctrl,t1,SC15_training_day9_clip009_t1_f5914-5937.mp4,SC15_training_day9.avi,5914,5937,24.0,197.1331,197.8998,0.7667,30.0,SC15_training_day9_clips.csv,5
10,SC15,5,Ctrl,t2,SC15_training_day9_clip010_t2_f5938-5988.mp4,SC15_training_day9.avi,5938,5988,51.0,197.9331,199.5998,1.6667,30.0,SC15_training_day9_clips.csv,5
1,SC29,6,SNr-DTA,t1,SC29_training_day10_clip001_t1_f138-164.mp4,SC29_training_day10.avi,138,164,27.0,4.6,5.4667,0.8667,30.0,SC29_training_day10_clips.csv,6
2,SC29,6,SNr-DTA,t2,SC29_training_day10_clip002_t2_f165-208.mp4,SC29_training_day10.avi,165,208,44.0,5.5,6.9333,1.4333,30.0,SC29_training_day10_clips.csv,6
3,SC29,6,SNr-DTA,t1,SC29_training_day10_clip003_t1_f1094-1126.mp4,SC29_training_day10.avi,1094,1126,33.0,36.4666,37.5333,1.0667,30.0,SC29_training_day10_clips.csv,6
4,SC29,6,SNr-DTA,t2,SC29_training_day10_clip004_t2_f1127-1177.mp4,SC29_training_day10.avi,1127,1177,51.0,37.5666,39.2333,1.6667,30.0,SC29_training_day10_clips.csv,6
5,SC29,6,SNr-DTA,t1,SC29_training_day10_clip005_t1_f1838-1862.mp4,SC29_training_day10.avi,1838,1862,25.0,61.2666,62.0666,0.8,30.0,SC29_training_day10_clips.csv,6
6,SC29,6,SNr-DTA,t2,SC29_training_day10_clip006_t2_f1863-1903.mp4,SC29_training_day10.avi,1863,1903,41.0,62.0999,63.4333,1.3333,30.0,SC29_training_day10_clips.csv,6
7,SC29,6,SNr-DTA,t1,SC29_training_day10_clip007_t1_f2899-2924.mp4,SC29_training_day10.avi,2899,2924,26.0,96.6332,97.4666,0.8333,30.0,SC29_training_day10_clips.csv,6
8,SC29,6,SNr-DTA,t2,SC29_training_day10_clip008_t2_f2925-2965.mp4,SC29_training_day10.avi,2925,2965,41.0,97.4999,98.8332,1.3333,30.0,SC29_training_day10_clips.csv,6
9,SC29,6,SNr-DTA,t1,SC29_training_day10_clip009_t1_f3886-3908.mp4,SC29_training_day10.avi,3886,3908,23.0,129.5332,130.2665,0.7333,30.0,SC29_training_day10_clips.csv,6
10,SC29,6,SNr-DTA,t2,SC29_training_day10_clip010_t2_f3909-3949.mp4,SC29_training_day10.avi,3909,3949,41.0,130.2999,131.6332,1.3333,30.0,SC29_training_day10_clips.csv,6
1,SC29,1,SNr-DTA,t1,SC29_training_day5_clip001_t1_f117-157.mp4,SC29_training_day5.avi,117,157,41.0,3.9,5.2333,1.3333,30.0,SC29_training_day5_clips.csv,1
2,SC29,1,SNr-DTA,t1,SC29_training_day5_clip002_t1_f1330-1373.mp4,SC29_training_day5.avi,1330,1373,44.0,44.3333,45.7666,1.4333,30.0,SC29_training_day5_clips.csv,1
3,SC29,1,SNr-DTA,t2,SC29_training_day5_clip003_t2_f1367-1627.mp4,SC29_training_day5.avi,1367,1627,261.0,45.5666,54.2333,8.6667,30.0,SC29_training_day5_clips.csv,1
4,SC29,1,SNr-DTA,t1,SC29_training_day5_clip004_t1_f3103-3153.mp4,SC29_training_day5.avi,3103,3153,51.0,103.4332,105.0999,1.6667,30.0,SC29_training_day5_clips.csv,1
5,SC29,1,SNr-DTA,t2,SC29_training_day5_clip005_t2_f3154-3264.mp4,SC29_training_day5.avi,3154,3264,111.0,105.1332,108.7999,3.6667,30.0,SC29_training_day5_clips.csv,1
6,SC29,1,SNr-DTA,t1,SC29_training_day5_clip006_t1_f5755-5785.mp4,SC29_training_day5.avi,5755,5785,31.0,191.8331,192.8331,1.0,30.0,SC29_training_day5_clips.csv,1
7,SC29,1,SNr-DTA,t2,SC29_training_day5_clip007_t2_f5786-5866.mp4,SC29_training_day5.avi,5786,5866,81.0,192.8665,195.5331,2.6667,30.0,SC29_training_day5_clips.csv,1
8,SC29,1,SNr-DTA,t1,SC29_training_day5_clip008_t1_f7960-7993.mp4,SC29_training_day5.avi,7960,7993,34.0,265.3331,266.4331,1.1,30.0,SC29_training_day5_clips.csv,1
9,SC29,1,SNr-DTA,t2,SC29_training_day5_clip009_t2_f7994-8074.mp4,SC29_training_day5.avi,7994,8074,81.0,266.4664,269.1331,2.6667,30.0,SC29_training_day5_clips.csv,1
1,SC29,2,SNr-DTA,t1,SC29_training_day6_clip001_t1_f88-138.mp4,SC29_training_day6.avi,88,138,51.0,2.9333,4.6,1.6667,30.0,SC29_training_day6_clips.csv,2
2,SC29,2,SNr-DTA,t1,SC29_training_day6_clip002_t1_f1204-1254.mp4,SC29_training_day6.avi,1204,1254,51.0,40.1333,41.8,1.6667,30.0,SC29_training_day6_clips.csv,2
3,SC29,2,SNr-DTA,t2,SC29_training_day6_clip003_t2_f1255-1335.mp4,SC29_training_day6.avi,1255,1335,81.0,41.8333,44.5,2.6667,30.0,SC29_training_day6_clips.csv,2
4,SC29,2,SNr-DTA,t1,SC29_training_day6_clip004_t1_f3360-3397.mp4,SC29_training_day6.avi,3360,3397,38.0,111.9999,113.2332,1.2333,30.0,SC29_training_day6_clips.csv,2
5,SC29,2,SNr-DTA,t2,SC29_training_day6_clip005_t2_f3398-3488.mp4,SC29_training_day6.avi,3398,3488,91.0,113.2666,116.2666,3.0,30.0,SC29_training_day6_clips.csv,2
6,SC29,2,SNr-DTA,t1,SC29_training_day6_clip006_t1_f4773-4801.mp4,SC29_training_day6.avi,4773,4801,29.0,159.0998,160.0332,0.9333,30.0,SC29_training_day6_clips.csv,2
7,SC29,2,SNr-DTA,t2,SC29_training_day6_clip007_t2_f4802-4862.mp4,SC29_training_day6.avi,4802,4862,61.0,160.0665,162.0665,2.0,30.0,SC29_training_day6_clips.csv,2
8,SC29,2,SNr-DTA,t1,SC29_training_day6_clip008_t1_f6047-6077.mp4,SC29_training_day6.avi,6047,6077,31.0,201.5665,202.5665,1.0,30.0,SC29_training_day6_clips.csv,2
9,SC29,2,SNr-DTA,t2,SC29_training_day6_clip009_t2_f6078-6188.mp4,SC29_training_day6.avi,6078,6188,111.0,202.5998,206.2665,3.6667,30.0,SC29_training_day6_clips.csv,2
1,SC29,3,SNr-DTA,t1,SC29_training_day7_clip001_t1_f57-87.mp4,SC29_training_day7.avi,57,87,31.0,1.9,2.9,1.0,30.0,SC29_training_day7_clips.csv,3
2,SC29,3,SNr-DTA,t2,SC29_training_day7_clip002_t2_f88-178.mp4,SC29_training_day7.avi,88,178,91.0,2.9333,5.9333,3.0,30.0,SC29_training_day7_clips.csv,3
3,SC29,3,SNr-DTA,t1,SC29_training_day7_clip003_t1_f3104-3134.mp4,SC29_training_day7.avi,3104,3134,31.0,103.4666,104.4666,1.0,30.0,SC29_training_day7_clips.csv,3
4,SC29,3,SNr-DTA,t2,SC29_training_day7_clip004_t2_f3135-3225.mp4,SC29_training_day7.avi,3135,3225,91.0,104.4999,107.4999,3.0,30.0,SC29_training_day7_clips.csv,3
5,SC29,3,SNr-DTA,t1,SC29_training_day7_clip005_t1_f4288-4324.mp4,SC29_training_day7.avi,4288,4324,37.0,142.9332,144.1332,1.2,30.0,SC29_training_day7_clips.csv,3
6,SC29,3,SNr-DTA,t2,SC29_training_day7_clip006_t2_f4325-4405.mp4,SC29_training_day7.avi,4325,4405,81.0,144.1665,146.8332,2.6667,30.0,SC29_training_day7_clips.csv,3
7,SC29,3,SNr-DTA,t1,SC29_training_day7_clip007_t1_f5467-5490.mp4,SC29_training_day7.avi,5467,5490,24.0,182.2332,182.9998,0.7667,30.0,SC29_training_day7_clips.csv,3
8,SC29,3,SNr-DTA,t2,SC29_training_day7_clip008_t2_f5491-5561.mp4,SC29_training_day7.avi,5491,5561,71.0,183.0332,185.3665,2.3333,30.0,SC29_training_day7_clips.csv,3
9,SC29,3,SNr-DTA,t1,SC29_training_day7_clip009_t1_f6877-6910.mp4,SC29_training_day7.avi,6877,6910,34.0,229.2331,230.3331,1.1,30.0,SC29_training_day7_clips.csv,3
10,SC29,3,SNr-DTA,t2,SC29_training_day7_clip010_t2_f6911-6961.mp4,SC29_training_day7.avi,6911,6961,51.0,230.3664,232.0331,1.6667,30.0,SC29_training_day7_clips.csv,3
1,SC29,4,SNr-DTA,t1,SC29_training_day8_clip001_t1_f50-110.mp4,SC29_training_day8.avi,50,110,61.0,1.6667,3.6667,2.0,30.0,SC29_training_day8_clips.csv,4
2,SC29,4,SNr-DTA,t2,SC29_training_day8_clip002_t2_f111-171.mp4,SC29_training_day8.avi,111,171,61.0,3.7,5.7,2.0,30.0,SC29_training_day8_clips.csv,4
3,SC29,4,SNr-DTA,t1,SC29_training_day8_clip003_t1_f7009-7049.mp4,SC29_training_day8.avi,7009,7049,41.0,233.6331,234.9664,1.3333,30.0,SC29_training_day8_clips.csv,4
4,SC29,4,SNr-DTA,t2,SC29_training_day8_clip004_t2_f7050-7110.mp4,SC29_training_day8.avi,7050,7110,61.0,234.9998,236.9998,2.0,30.0,SC29_training_day8_clips.csv,4
5,SC29,4,SNr-DTA,t1,SC29_training_day8_clip005_t1_f8260-8300.mp4,SC29_training_day8.avi,8260,8300,41.0,275.3331,276.6664,1.3333,30.0,SC29_training_day8_clips.csv,4
6,SC29,4,SNr-DTA,t2,SC29_training_day8_clip006_t2_f8301-8340.mp4,SC29_training_day8.avi,8301,8340,40.0,276.6997,277.9997,1.3,30.0,SC29_training_day8_clips.csv,4
7,SC29,4,SNr-DTA,t1,SC29_training_day8_clip007_t1_f9827-9867.mp4,SC29_training_day8.avi,9827,9867,41.0,327.5663,328.8997,1.3333,30.0,SC29_training_day8_clips.csv,4
8,SC29,4,SNr-DTA,t2,SC29_training_day8_clip008_t2_f9868-9908.mp4,SC29_training_day8.avi,9868,9908,41.0,328.933,330.2663,1.3333,30.0,SC29_training_day8_clips.csv,4
9,SC29,4,SNr-DTA,t1,SC29_training_day8_clip009_t1_f10929-10964.mp4,SC29_training_day8.avi,10929,10964,36.0,364.2996,365.4663,1.1667,30.0,SC29_training_day8_clips.csv,4
10,SC29,4,SNr-DTA,t2,SC29_training_day8_clip010_t2_f10965-11015.mp4,SC29_training_day8.avi,10965,11015,51.0,365.4996,367.1663,1.6667,30.0,SC29_training_day8_clips.csv,4
1,SC29,5,SNr-DTA,t1,SC29_training_day9_clip001_t1_f43-93.mp4,SC29_training_day9.avi,43,93,51.0,1.4333,3.1,1.6667,30.0,SC29_training_day9_clips.csv,5
2,SC29,5,SNr-DTA,t1,SC29_training_day9_clip002_t1_f582-610.mp4,SC29_training_day9.avi,582,610,29.0,19.4,20.3333,0.9333,30.0,SC29_training_day9_clips.csv,5
3,SC29,5,SNr-DTA,t2,SC29_training_day9_clip003_t2_f611-661.mp4,SC29_training_day9.avi,611,661,51.0,20.3666,22.0333,1.6667,30.0,SC29_training_day9_clips.csv,5
4,SC29,5,SNr-DTA,t1,SC29_training_day9_clip004_t1_f1681-1733.mp4,SC29_training_day9.avi,1681,1733,53.0,56.0333,57.7666,1.7333,30.0,SC29_training_day9_clips.csv,5
5,SC29,5,SNr-DTA,t2,SC29_training_day9_clip005_t2_f1734-1831.mp4,SC29_training_day9.avi,1734,1831,98.0,57.7999,61.0333,3.2333,30.0,SC29_training_day9_clips.csv,5
6,SC29,5,SNr-DTA,t1,SC29_training_day9_clip006_t1_f2796-2827.mp4,SC29_training_day9.avi,2796,2827,32.0,93.1999,94.2332,1.0333,30.0,SC29_training_day9_clips.csv,5
7,SC29,5,SNr-DTA,t2,SC29_training_day9_clip007_t2_f2828-2878.mp4,SC29_training_day9.avi,2828,2878,51.0,94.2666,95.9332,1.6667,30.0,SC29_training_day9_clips.csv,5
8,SC29,5,SNr-DTA,t1,SC29_training_day9_clip008_t1_f3776-3814.mp4,SC29_training_day9.avi,3776,3814,39.0,125.8665,127.1332,1.2667,30.0,SC29_training_day9_clips.csv,5
9,SC29,5,SNr-DTA,t2,SC29_training_day9_clip009_t2_f3815-3855.mp4,SC29_training_day9.avi,3815,3855,41.0,127.1665,128.4999,1.3333,30.0,SC29_training_day9_clips.csv,5
1,SC30,6,SNr-DTA,t1,SC30_training_day10_clip001_t1_f127-154.mp4,SC30_training_day10.avi,127,154,28.0,4.2333,5.1333,0.9,30.0,SC30_training_day10_clips.csv,6
2,SC30,6,SNr-DTA,t2,SC30_training_day10_clip002_t2_f155-225.mp4,SC30_training_day10.avi,155,225,71.0,5.1667,7.5,2.3333,30.0,SC30_training_day10_clips.csv,6
3,SC30,6,SNr-DTA,t1,SC30_training_day10_clip003_t1_f1112-1135.mp4,SC30_training_day10.avi,1112,1135,24.0,37.0666,37.8333,0.7667,30.0,SC30_training_day10_clips.csv,6
4,SC30,6,SNr-DTA,t2,SC30_training_day10_clip004_t2_f1136-1196.mp4,SC30_training_day10.avi,1136,1196,61.0,37.8666,39.8666,2.0,30.0,SC30_training_day10_clips.csv,6
5,SC30,6,SNr-DTA,t1,SC30_training_day10_clip005_t1_f6843-6865.mp4,SC30_training_day10.avi,6843,6865,23.0,228.0998,228.8331,0.7333,30.0,SC30_training_day10_clips.csv,6
6,SC30,6,SNr-DTA,t2,SC30_training_day10_clip006_t2_f6866-6898.mp4,SC30_training_day10.avi,6866,6898,33.0,228.8664,229.9331,1.0667,30.0,SC30_training_day10_clips.csv,6
7,SC30,6,SNr-DTA,t1,SC30_training_day10_clip007_t1_f7755-7777.mp4,SC30_training_day10.avi,7755,7777,23.0,258.4997,259.2331,0.7333,30.0,SC30_training_day10_clips.csv,6
8,SC30,6,SNr-DTA,t2,SC30_training_day10_clip008_t2_f7778-7822.mp4,SC30_training_day10.avi,7778,7822,45.0,259.2664,260.7331,1.4667,30.0,SC30_training_day10_clips.csv,6
9,SC30,6,SNr-DTA,t1,SC30_training_day10_clip009_t1_f8723-8750.mp4,SC30_training_day10.avi,8723,8750,28.0,290.7664,291.6664,0.9,30.0,SC30_training_day10_clips.csv,6
10,SC30,6,SNr-DTA,t2,SC30_training_day10_clip010_t2_f8751-8791.mp4,SC30_training_day10.avi,8751,8791,41.0,291.6997,293.033,1.3333,30.0,SC30_training_day10_clips.csv,6
1,SC30,1,SNr-DTA,t1,SC30_training_day5_clip001_t1_f150-190.mp4,SC30_training_day5.avi,150,190,41.0,5.0,6.3333,1.3333,30.0,SC30_training_day5_clips.csv,1
2,SC30,1,SNr-DTA,t1,SC30_training_day5_clip002_t1_f1839-1879.mp4,SC30_training_day5.avi,1839,1879,41.0,61.2999,62.6333,1.3333,30.0,SC30_training_day5_clips.csv,1
3,SC30,1,SNr-DTA,t2,SC30_training_day5_clip003_t2_f1880-1970.mp4,SC30_training_day5.avi,1880,1970,91.0,62.6666,65.6666,3.0,30.0,SC30_training_day5_clips.csv,1
4,SC30,1,SNr-DTA,t1,SC30_training_day5_clip004_t1_f3229-3309.mp4,SC30_training_day5.avi,3229,3309,81.0,107.6332,110.2999,2.6667,30.0,SC30_training_day5_clips.csv,1
5,SC30,1,SNr-DTA,t2,SC30_training_day5_clip005_t2_f3310-3520.mp4,SC30_training_day5.avi,3310,3520,211.0,110.3332,117.3332,7.0,30.0,SC30_training_day5_clips.csv,1
6,SC30,1,SNr-DTA,t1,SC30_training_day5_clip006_t1_f4195-4245.mp4,SC30_training_day5.avi,4195,4245,51.0,139.8332,141.4999,1.6667,30.0,SC30_training_day5_clips.csv,1
7,SC30,1,SNr-DTA,t2,SC30_training_day5_clip007_t2_f4246-4596.mp4,SC30_training_day5.avi,4246,4596,351.0,141.5332,153.1998,11.6667,30.0,SC30_training_day5_clips.csv,1
8,SC30,1,SNr-DTA,t1,SC30_training_day5_clip008_t1_f5851-5881.mp4,SC30_training_day5.avi,5851,5881,31.0,195.0331,196.0331,1.0,30.0,SC30_training_day5_clips.csv,1
9,SC30,1,SNr-DTA,t2,SC30_training_day5_clip009_t2_f5882-6032.mp4,SC30_training_day5.avi,5882,6032,151.0,196.0665,201.0665,5.0,30.0,SC30_training_day5_clips.csv,1
1,SC30,2,SNr-DTA,t1,SC30_training_day6_clip001_t1_f99-139.mp4,SC30_training_day6.avi,99,139,41.0,3.3,4.6333,1.3333,30.0,SC30_training_day6_clips.csv,2
2,SC30,2,SNr-DTA,t1,SC30_training_day6_clip002_t1_f1050-1093.mp4,SC30_training_day6.avi,1050,1093,44.0,35.0,36.4333,1.4333,30.0,SC30_training_day6_clips.csv,2
3,SC30,2,SNr-DTA,t2,SC30_training_day6_clip003_t2_f1094-1244.mp4,SC30_training_day6.avi,1094,1244,151.0,36.4666,41.4666,5.0,30.0,SC30_training_day6_clips.csv,2
4,SC30,2,SNr-DTA,t1,SC30_training_day6_clip004_t1_f1876-1906.mp4,SC30_training_day6.avi,1876,1906,31.0,62.5333,63.5333,1.0,30.0,SC30_training_day6_clips.csv,2
5,SC30,2,SNr-DTA,t2,SC30_training_day6_clip005_t2_f1907-1997.mp4,SC30_training_day6.avi,1907,1997,91.0,63.5666,66.5666,3.0,30.0,SC30_training_day6_clips.csv,2
6,SC30,2,SNr-DTA,t1,SC30_training_day6_clip006_t1_f2887-2912.mp4,SC30_training_day6.avi,2887,2912,26.0,96.2332,97.0666,0.8333,30.0,SC30_training_day6_clips.csv,2
7,SC30,2,SNr-DTA,t2,SC30_training_day6_clip007_t2_f2913-3003.mp4,SC30_training_day6.avi,2913,3003,91.0,97.0999,100.0999,3.0,30.0,SC30_training_day6_clips.csv,2
8,SC30,2,SNr-DTA,t1,SC30_training_day6_clip008_t1_f3949-3971.mp4,SC30_training_day6.avi,3949,3971,23.0,131.6332,132.3665,0.7333,30.0,SC30_training_day6_clips.csv,2
9,SC30,2,SNr-DTA,t2,SC30_training_day6_clip009_t2_f3972-4022.mp4,SC30_training_day6.avi,3972,4022,51.0,132.3999,134.0665,1.6667,30.0,SC30_training_day6_clips.csv,2
